"Gene" "Weight_wo_mod" "M6ARatio" "M6AWeight" "Weight_w_M6A"
"TRAJ28" 21404.2 0 0 21404.2
"TRAJ29" 19479 0 0 19479
"TRAJ3" 20181.4 0 0 20181.4
"TRAJ30" 18488.4 0 0 18488.4
"TRAJ31" 18655.4 0 0 18655.4
"TRAJ32" 21305.2 0 0 21305.2
"TRAJ33" 18600.4 0 0 18600.4
"TRAJ34" 18684.6 0 0 18684.6
"TRAJ35" 19167.8 0 0 19167.8
"TRAJ36" 18714.6 0 0 18714.6
"TRAJ37" 21146 0 0 21146
"TRAJ38" 20270.4 0 0 20270.4
"TRAJ39" 20543.6 0 0 20543.6
"TRAJ4" 20437.6 0 0 20437.6
"TRAJ40" 19773.2 0 0 19773.2
"TRAJ41" 19974.4 0 0 19974.4
"TRAJ42" 21438.2 0 0 21438.2
"TRAJ43" 17655.8 0 0 17655.8
"TRAJ44" 20391.6 0 0 20391.6
"TRAJ45" 21382.2 0 0 21382.2
"TRAJ46" 20653.6 0 0 20653.6
"TRAJ47" 18577.4 0 0 18577.4
"TRAJ48" 20354.6 0 0 20354.6
"TRAJ49" 18208.2 0 0 18208.2
"TRAJ5" 19657 0 0 19657
"TRAJ50" 19461 0 0 19461
"TRAJ51" 20671.6 0 0 20671.6
"TRAJ52" 22371.8 0 0 22371.8
"TRAJ53" 21501.2 0 0 21501.2
"TRAJ54" 19538 0 0 19538
"TRAJ55" 18711.4 0 0 18711.4
"TRAJ56" 20225.4 0 0 20225.4
"TRAJ57" 20606.6 0 0 20606.6
"TRAJ58" 20513.6 0 0 20513.6
"TRAJ59" 17952.8 0 0 17952.8
"TRAJ6" 20089.4 0 0 20089.4
"TRAJ60" 18650.4 0 0 18650.4
"TRAJ61" 19611 0 0 19611
"TRAJ7" 19329.8 0 0 19329.8
"TRAJ8" 19392 0 0 19392
"TRAJ9" 19903.2 0 0 19903.2
"TRAK1" 1778919.2 0.485594355 24.054 1778943.254
"TRAK2" 2052344.8 0.529114274 24.054 2052368.854
"TRAM1" 1086953.8 0.017349834 12.027 1086965.827
"TRAM1L1" 648642.6 0.728133839 0 648642.6
"TRAM2" 2259696.4 0.279555397 48.108 2259744.508
"TRAM2-AS1" 1373725 0 0 1373725
"TRANK1" 3791755.2 0 0 3791755.2
"TRAP1" 744494.8 0.047260474 0 744494.8
"TRAPPC1" 260571.4 0.178422746 12.027 260583.427
"TRAPPC10" 2245753.2 0.300706399 48.108 2245801.308
"TRAPPC11" 1453994.6 0.103565882 0 1453994.6
"TRAPPC12" 1091297.2 0.413507421 24.054 1091321.254
"TRAPPC12-AS1" 292672.6 0 0 292672.6
"TRAPPC13" 1920458.8 0.127545891 12.027 1920470.827
"TRAPPC13P1" 341569.4 0 0 341569.4
"TRAPPC14" 821182 0 0 821182
"TRAPPC2" 993149.6 0.118322256 0 993149.6
"TRAPPC2B" 563544.6 0 0 563544.6
"TRAPPC2L" 999700.4 0.205898284 12.027 999712.427
"TRAPPC2LP1" 112368.8 0 0 112368.8
"TRAPPC2P10" 103885.6 0 0 103885.6
"TRAPPC2P2" 131217.8 0 0 131217.8
"TRAPPC2P3" 103320.2 0 0 103320.2
"TRAPPC2P4" 106438.2 0 0 106438.2
"TRAPPC2P5" 99040.6 0 0 99040.6
"TRAPPC2P7" 74536.2 0 0 74536.2
"TRAPPC2P8" 127444.2 0 0 127444.2
"TRAPPC2P9" 110302.6 0 0 110302.6
"TRAPPC3" 779682.6 0.444648027 24.054 779706.654
"TRAPPC3L" 862992.2 0 0 862992.2
"TRAPPC4" 616189.8 0 0 616189.8
"TRAPPC5" 1777931.6 0.126529162 0 1777931.6
"TRAPPC6A" 260508 0.293149382 12.027 260520.027
"TRAPPC6B" 1455148.6 0.35142261 12.027 1455160.627
"TRAPPC8" 2002299 0.293539158 24.054 2002323.054
"TRAPPC9" 2282499.4 0.377385946 36.081 2282535.481
"TRARG1" 1154521.6 0 0 1154521.6
"TRAT1" 587090.2 0 0 587090.2
"TRAV1-1" 126168.4 0 0 126168.4
"TRAV1-2" 129278.4 0 0 129278.4
"TRAV10" 122214.8 0 0 122214.8
"TRAV11" 109143.8 0 0 109143.8
"TRAV12-1" 109522 0 0 109522
"TRAV12-2" 143176 0 0 143176
"TRAV12-3" 128506.8 0 0 128506.8
"TRAV13-1" 116056 0 0 116056
"TRAV13-2" 132228 0 0 132228
"TRAV14DV4" 136973 0 0 136973
"TRAV15" 80419.8 0 0 80419.8
"TRAV16" 105674.8 0 0 105674.8
"TRAV17" 156510.8 0 0 156510.8
"TRAV18" 141153 0 0 141153
"TRAV19" 150395.4 0 0 150395.4
"TRAV2" 111832.6 0 0 111832.6
"TRAV20" 131569.2 0 0 131569.2
"TRAV21" 110576.6 0 0 110576.6
"TRAV22" 149599.8 0 0 149599.8
"TRAV23DV6" 131956.8 0 0 131956.8
"TRAV24" 110351.6 0 0 110351.6
"TRAV25" 130360.6 0 0 130360.6
"TRAV26-1" 172592.4 0 0 172592.4
"TRAV26-2" 105210.4 0 0 105210.4
"TRAV27" 137146 0 0 137146
"TRAV28" 103994.6 0 0 103994.6
"TRAV29DV5" 151193.8 0 0 151193.8
"TRAV3" 166785.8 0 0 166785.8
"TRAV30" 108665.4 0 0 108665.4
"TRAV31" 109820.4 0 0 109820.4
"TRAV32" 109989 0 0 109989
"TRAV33" 108547.6 0 0 108547.6
"TRAV34" 112973.8 0 0 112973.8
"TRAV35" 106151 0 0 106151
"TRAV36DV7" 114795.2 0 0 114795.2
"TRAV37" 110083.4 0 0 110083.4
"TRAV38-1" 113638.6 0 0 113638.6
"TRAV38-2DV8" 127217 0 0 127217
"TRAV39" 106634.2 0 0 106634.2
"TRAV4" 127009 0 0 127009
"TRAV40" 102006.4 0 0 102006.4
"TRAV41" 108354.2 0 0 108354.2
"TRAV5" 113539.4 0 0 113539.4
"TRAV6" 130260.8 0 0 130260.8
"TRAV7" 108800.4 0 0 108800.4
"TRAV8-1" 151572.6 0 0 151572.6
"TRAV8-2" 181449.2 0 0 181449.2
"TRAV8-3" 109462.2 0 0 109462.2
"TRAV8-4" 150204.8 0 0 150204.8
"TRAV8-5" 109396.2 0 0 109396.2
"TRAV8-6" 179804.2 0 0 179804.2
"TRAV8-7" 109467.2 0 0 109467.2
"TRAV9-1" 108754.6 0 0 108754.6
"TRAV9-2" 126652.8 0 0 126652.8
"TRBC1" 244422 0 0 244422
"TRBC2" 243214.6 0 0 243214.6
"TRBD1" 0 0 0 0
"TRBJ1-1" 15596.6 0 0 15596.6
"TRBJ1-2" 15581.6 0 0 15581.6
"TRBJ1-3" 16306 0 0 16306
"TRBJ1-4" 16492.2 0 0 16492.2
"TRBJ1-5" 16136 0 0 16136
"TRBJ1-6" 17075.6 0 0 17075.6
"TRBJ2-1" 16229 0 0 16229
"TRBJ2-2" 16696.2 0 0 16696.2
"TRBJ2-2P" 15144.2 0 0 15144.2
"TRBJ2-3" 15946.8 0 0 15946.8
"TRBJ2-4" 16252 0 0 16252
"TRBJ2-5" 15631.6 0 0 15631.6
"TRBJ2-6" 17288.6 0 0 17288.6
"TRBJ2-7" 15286.4 0 0 15286.4
"TRBV1" 91531.8 0 0 91531.8
"TRBV10-1" 132795.4 0 0 132795.4
"TRBV10-2" 127376 0 0 127376
"TRBV10-3" 118629.6 0 0 118629.6
"TRBV11-1" 117134.8 0 0 117134.8
"TRBV11-2" 131158.6 0 0 131158.6
"TRBV11-3" 126247.4 0 0 126247.4
"TRBV12-1" 110588.8 0 0 110588.8
"TRBV12-2" 110822.8 0 0 110822.8
"TRBV12-3" 131204.8 0 0 131204.8
"TRBV12-4" 130405.2 0 0 130405.2
"TRBV12-5" 132327.2 0 0 132327.2
"TRBV13" 120114.8 0 0 120114.8
"TRBV14" 130645.2 0 0 130645.2
"TRBV15" 135123.2 0 0 135123.2
"TRBV16" 111563.4 0 0 111563.4
"TRBV17" 110967.8 0 0 110967.8
"TRBV18" 138134.6 0 0 138134.6
"TRBV19" 177315.4 0 0 177315.4
"TRBV2" 135151.2 0 0 135151.2
"TRBV20-1" 132951.6 0 0 132951.6
"TRBV20OR9-2" 107625 0 0 107625
"TRBV21-1" 112150.6 0 0 112150.6
"TRBV21OR9-2" 118090.4 0 0 118090.4
"TRBV22-1" 109075.4 0 0 109075.4
"TRBV22OR9-2" 44217.2 0 0 44217.2
"TRBV23-1" 111638.4 0 0 111638.4
"TRBV23OR9-2" 107749 0 0 107749
"TRBV24-1" 122354.2 0 0 122354.2
"TRBV24OR9-2" 139311 0 0 139311
"TRBV25-1" 122284.2 0 0 122284.2
"TRBV25OR9-2" 120136.8 0 0 120136.8
"TRBV26" 110528.8 0 0 110528.8
"TRBV26OR9-2" 94237.6 0 0 94237.6
"TRBV27" 124558.4 0 0 124558.4
"TRBV28" 117437.8 0 0 117437.8
"TRBV29-1" 129205.4 0 0 129205.4
"TRBV29OR9-2" 107061.6 0 0 107061.6
"TRBV3-1" 125268.2 0 0 125268.2
"TRBV30" 143362.4 0 0 143362.4
"TRBV4-1" 119974.6 0 0 119974.6
"TRBV4-2" 146557 0 0 146557
"TRBV5-1" 210064.4 0 0 210064.4
"TRBV5-2" 87685.6 0 0 87685.6
"TRBV5-3" 110666.6 0 0 110666.6
"TRBV5-4" 175295.8 0 0 175295.8
"TRBV5-5" 112798 0 0 112798
"TRBV5-6" 123566.8 0 0 123566.8
"TRBV5-7" 110408.6 0 0 110408.6
"TRBV6-1" 128882.2 0 0 128882.2
"TRBV6-2" 136400.8 0 0 136400.8
"TRBV6-4" 117329 0 0 117329
"TRBV6-5" 131642 0 0 131642
"TRBV6-6" 124705.6 0 0 124705.6
"TRBV6-7" 110434.8 0 0 110434.8
"TRBV6-8" 109587.2 0 0 109587.2
"TRBV7-1" 122482 0 0 122482
"TRBV7-2" 126916.8 0 0 126916.8
"TRBV7-3" 127917.4 0 0 127917.4
"TRBV7-4" 112178.4 0 0 112178.4
"TRBV7-5" 111378 0 0 111378
"TRBV7-6" 126237.4 0 0 126237.4
"TRBV7-7" 111870.4 0 0 111870.4
"TRBV7-9" 111865.4 0 0 111865.4
"TRBV8-1" 90075.8 0 0 90075.8
"TRBV8-2" 87133 0 0 87133
"TRBV9" 125459 0 0 125459
"TRBVA" 101283.2 0 0 101283.2
"TRBVB" 131443.6 0 0 131443.6
"TRD-AS1" 1351525.4 0 0 1351525.4
"TRDC" 231383 0 0 231383
"TRDD1" 0 0 0 0
"TRDD2" 0 0 0 0
"TRDD3" 4440.6 0 0 4440.6
"TRDJ1" 16606.2 0 0 16606.2
"TRDJ2" 17499.8 0 0 17499.8
"TRDJ3" 19027.8 0 0 19027.8
"TRDJ4" 15577.6 0 0 15577.6
"TRDMT1" 4139864.6 0.251520779 0 4139864.6
"TRDN" 1494555.8 0 0 1494555.8
"TRDN-AS1" 960922.8 0 0 960922.8
"TRDV1" 117234 0 0 117234
"TRDV2" 167720 0 0 167720
"TRDV3" 136418 0 0 136418
"TREH" 884820.6 0 0 884820.6
"TREHP1" 164808.2 0 0 164808.2
"TREM1" 1043520.4 0 0 1043520.4
"TREM2" 325932.4 0 0 325932.4
"TREML1" 405827.4 0 0 405827.4
"TREML2" 1218369 0 0 1218369
"TREML3P" 160647.2 0 0 160647.2
"TREML4" 814807 0 0 814807
"TREML5P" 185656.2 0 0 185656.2
"TRERF1" 2518947.8 0.501813103 24.054 2518971.854
"TRERNA1" 149106.4 0 0 149106.4
"TREX1" 386616 0.645151431 0 386616
"TREX2" 808544.8 0 0 808544.8
"TRG-AS1" 1167374 0 0 1167374
"TRGC1" 871618 0 0 871618
"TRGC2" 324657.6 0 0 324657.6
"TRGJ1" 16242 0 0 16242
"TRGJ2" 16242 0 0 16242
"TRGJP" 19957.2 0 0 19957.2
"TRGJP1" 19417 0 0 19417
"TRGJP2" 19559 0 0 19559
"TRGV1" 149497 0 0 149497
"TRGV10" 164144.4 0 0 164144.4
"TRGV11" 148540.6 0 0 148540.6
"TRGV2" 174826.8 0 0 174826.8
"TRGV3" 172322.4 0 0 172322.4
"TRGV4" 221328.6 0 0 221328.6
"TRGV5" 177279.4 0 0 177279.4
"TRGV5P" 114098.8 0 0 114098.8
"TRGV6" 96508.8 0 0 96508.8
"TRGV7" 113521.6 0 0 113521.6
"TRGV8" 150288.6 0 0 150288.6
"TRGV9" 561783 0 0 561783
"TRGVA" 92186 0 0 92186
"TRGVB" 151043.2 0 0 151043.2
"TRH" 509565 0 0 509565
"TRHDE" 3542648.4 0.113241623 0 3542648.4
"TRHDE-AS1" 2335719 0 0 2335719
"TRHR" 1181825.8 0 0 1181825.8
"TRIAP1" 371138.6 0.626394448 0 371138.6
"TRIAP1P1" 72764 0 0 72764
"TRIB1" 1153448.2 0.825225222 24.054 1153472.254
"TRIB1AL" 408547.4 0 0 408547.4
"TRIB2" 1395719.8 0.714884277 36.081 1395755.881
"TRIB3" 758688.2 0.538317558 24.054 758712.254
"TRIL" 1599347.6 0 24.054 1599371.654
"TRIM10" 1232713 0 0 1232713
"TRIM11" 1865636.8 0.647015109 12.027 1865648.827
"TRIM13" 2326918 0.681191215 24.054 2326942.054
"TRIM14" 1439144 0.239082268 0 1439144
"TRIM15" 715511.4 0 0 715511.4
"TRIM16" 1082478.6 0.428145408 12.027 1082490.627
"TRIM16L" 379561.2 0 0 379561.2
"TRIM17" 857804.4 0 0 857804.4
"TRIM2" 2594676.6 0.302814779 12.027 2594688.627
"TRIM21" 623652 0.868934923 12.027 623664.027
"TRIM22" 1727911 0.258443802 0 1727911
"TRIM23" 1242365.6 0.189403597 24.054 1242389.654
"TRIM24" 2728096.6 0.521668499 24.054 2728120.654
"TRIM25" 1849394 0.340725201 24.054 1849418.054
"TRIM26" 1134878.6 0 0 1134878.6
"TRIM26BP" 243703.6 0 0 243703.6
"TRIM27" 2250041.2 0 0 2250041.2
"TRIM28" 1085722.8 0.037963204 12.027 1085734.827
"TRIM29" 958155.4 0 0 958155.4
"TRIM3" 1419399.8 0.421368472 24.054 1419423.854
"TRIM31" 654182.4 0 0 654182.4
"TRIM31-AS1" 177088.8 0 0 177088.8
"TRIM32" 1194275 0.801953975 24.054 1194299.054
"TRIM33" 2685211.8 0.295584832 24.054 2685235.854
"TRIM34" 801370.6 0 0 801370.6
"TRIM35" 1344176.6 0.318604961 24.054 1344200.654
"TRIM36" 1333839.2 0.677947761 0 1333839.2
"TRIM36-IT1" 281417.2 0 0 281417.2
"TRIM37" 1445136.8 0.23949272 24.054 1445160.854
"TRIM38" 3019925.6 0.701471649 12.027 3019937.627
"TRIM39" 1140011 0 0 1140011
"TRIM39-RPP21" 547782.6 0 0 547782.6
"TRIM4" 1085832.6 0.333646695 0 1085832.6
"TRIM40" 658501.4 0 0 658501.4
"TRIM41" 2258580 0.740701688 24.054 2258604.054
"TRIM42" 807560.8 0 0 807560.8
"TRIM43" 546468.8 0 0 546468.8
"TRIM43B" 530945 0 0 530945
"TRIM43CP" 331344.6 0 0 331344.6
"TRIM44" 4174803.8 0.55785365 12.027 4174815.827
"TRIM45" 1138674.2 0 0 1138674.2
"TRIM46" 1069248.6 0 0 1069248.6
"TRIM47" 730587.8 0.509557798 0 730587.8
"TRIM48" 471281.4 0 0 471281.4
"TRIM49" 694636.6 0 0 694636.6
"TRIM49B" 694415.4 0 0 694415.4
"TRIM49C" 694714.6 0 0 694714.6
"TRIM49D1" 695036.8 0 0 695036.8
"TRIM49D2" 530913.2 0 0 530913.2
"TRIM5" 1079093.8 0.376110179 24.054 1079117.854
"TRIM50" 660970 0 0 660970
"TRIM51" 524630.8 0 0 524630.8
"TRIM51BP" 437888.8 0 0 437888.8
"TRIM51CP" 437484.4 0 0 437484.4
"TRIM51DP" 191744.2 0 0 191744.2
"TRIM51EP" 487767.2 0 0 487767.2
"TRIM51FP" 435745.6 0 0 435745.6
"TRIM51G" 486781 0 0 486781
"TRIM51HP" 586054.6 0 0 586054.6
"TRIM51JP" 424422.4 0 0 424422.4
"TRIM52" 1528340.6 0.76388884 0 1528340.6
"TRIM52-AS1" 376254 0 0 376254
"TRIM53AP" 496711.8 0 0 496711.8
"TRIM53BP" 552816 0 0 552816
"TRIM53CP" 437415.6 0 0 437415.6
"TRIM54" 655897.4 0 0 655897.4
"TRIM55" 863268.8 0 0 863268.8
"TRIM56" 3527059 0.873347597 12.027 3527071.027
"TRIM58" 1657165 0.4995334 24.054 1657189.054
"TRIM59" 1479984 0.505783842 24.054 1480008.054
"TRIM59-IFT80" 1080603 0 0 1080603
"TRIM6" 1100239.4 0.36921253 24.054 1100263.454
"TRIM6-TRIM34" 1093879.2 0 0 1093879.2
"TRIM60" 868115.4 0 0 868115.4
"TRIM60P10Y" 241108.2 0 0 241108.2
"TRIM60P11Y" 257134.2 0 0 257134.2
"TRIM60P13" 412328.6 0 0 412328.6
"TRIM60P14" 456651.8 0 0 456651.8
"TRIM60P15" 228624.4 0 0 228624.4
"TRIM60P16" 223145.8 0 0 223145.8
"TRIM60P17" 231220.8 0 0 231220.8
"TRIM60P18" 265969.6 0 0 265969.6
"TRIM60P19" 470784.4 0 0 470784.4
"TRIM60P3Y" 215727.6 0 0 215727.6
"TRIM60P5Y" 183556.8 0 0 183556.8
"TRIM60P8Y" 244560.4 0 0 244560.4
"TRIM60P9Y" 261924.2 0 0 261924.2
"TRIM61" 719618.4 0 0 719618.4
"TRIM62" 1224767.4 0.519903973 12.027 1224779.427
"TRIM63" 572836 0 0 572836
"TRIM64" 531589.6 0 0 531589.6
"TRIM64B" 531517.6 0 0 531517.6
"TRIM64C" 435210.6 0 0 435210.6
"TRIM64DP" 438938 0 0 438938
"TRIM64EP" 427669 0 0 427669
"TRIM64FP" 441238.2 0 0 441238.2
"TRIM65" 1090271.8 0.359314746 24.054 1090295.854
"TRIM66" 3429885 0.367835763 0 3429885
"TRIM67" 3016434.8 0 0 3016434.8
"TRIM67-AS1" 433020.6 0 0 433020.6
"TRIM68" 1070487.8 0.61700092 24.054 1070511.854
"TRIM69" 1827337.2 0 0 1827337.2
"TRIM7" 1398223.4 0.732309786 12.027 1398235.427
"TRIM7-AS1" 236288.6 0 0 236288.6
"TRIM7-AS2" 150800.2 0 0 150800.2
"TRIM71" 2794942.8 0 0 2794942.8
"TRIM72" 2703622.4 0 0 2703622.4
"TRIM73" 1246374 0 0 1246374
"TRIM74" 437238 0 0 437238
"TRIM75" 591572.6 0 0 591572.6
"TRIM77" 435102.6 0 0 435102.6
"TRIM77BP" 435079.6 0 0 435079.6
"TRIM8" 982087 0.410908039 24.054 982111.054
"TRIM8-DT" 434909.8 0 0 434909.8
"TRIM80P" 917279.6 0 0 917279.6
"TRIM9" 1700734.8 0 0 1700734.8
"TRIML1" 611772.2 0 0 611772.2
"TRIML2" 645224.6 0.825605719 0 645224.6
"TRIO" 3694131 0.542139994 48.108 3694179.108
"TRIOBP" 3244223 0.524467446 12.027 3244235.027
"TRIP10" 726111.8 0.207678744 24.054 726135.854
"TRIP11" 3219218.2 0.601496035 0 3219218.2
"TRIP12" 3255183.8 0.456511081 60.135 3255243.935
"TRIP13" 781430.2 0.229343799 24.054 781454.254
"TRIP4" 649448.6 0.170111853 12.027 649460.627
"TRIP6" 565158 0.142295523 0 565158
"TRIQK" 1174586.4 0.051892593 0 1174586.4
"TRIR" 319654.6 0 0 319654.6
"TRIT1" 1908177 0.246805429 36.081 1908213.081
"TRMO" 956430.2 0 0 956430.2
"TRMT1" 831859.8 0.217746094 0 831859.8
"TRMT10A" 1185004.8 0.332632176 0 1185004.8
"TRMT10B" 740074.6 0.392869854 12.027 740086.627
"TRMT10BP1" 304331.6 0 0 304331.6
"TRMT10C" 582914.6 0.744686415 12.027 582926.627
"TRMT11" 1426189.4 0.176206713 0 1426189.4
"TRMT112" 264917.6 0.059776994 0 264917.6
"TRMT112P1" 113331.2 0 0 113331.2
"TRMT112P2" 42934.4 0 0 42934.4
"TRMT112P3" 115916.6 0 0 115916.6
"TRMT112P4" 122743.8 0 0 122743.8
"TRMT112P5" 107786.8 0 0 107786.8
"TRMT112P6" 120409.4 0 0 120409.4
"TRMT112P7" 118294.4 0 0 118294.4
"TRMT12" 712160.4 0.916869329 24.054 712184.454
"TRMT13" 1004379.6 0.418869715 0 1004379.6
"TRMT1L" 1401152.2 0.145469494 24.054 1401176.254
"TRMT1P1" 598465 0 0 598465
"TRMT2A" 1036738.2 0.380573929 12.027 1036750.227
"TRMT2B" 1141543.4 0.147700867 0 1141543.4
"TRMT2B-AS1" 66005 0 0 66005
"TRMT44" 1337409.4 0.675178496 0 1337409.4
"TRMT5" 1703163.8 0.671457507 12.027 1703175.827
"TRMT6" 973704 0.541251449 24.054 973728.054
"TRMT61A" 1037281.4 0.414747493 24.054 1037305.454
"TRMT61A-DT" 1306029.6 0 0 1306029.6
"TRMT61B" 593303.8 0.395959704 12.027 593315.827
"TRMT9B" 3076327.2 0 0 3076327.2
"TRMU" 948770.6 0.483545822 12.027 948782.627
"TRNAU1AP" 659655 0.269667964 0 659655
"TRNP1" 631230.2 0.183403862 0 631230.2
"TRNT1" 2415466.6 0.340982087 24.054 2415490.654
"TRNT1P1" 365332.6 0 0 365332.6
"TRNT1P2" 393291.8 0 0 393291.8
"TRO" 1492323.8 0.682646081 36.081 1492359.881
"TROAP" 889679.2 0.239441848 12.027 889691.227
"TROAP-AS1" 1342649.2 0 0 1342649.2
"TRPA1" 1665133.2 0 0 1665133.2
"TRPC1" 1462689.2 0.176411387 0 1462689.2
"TRPC1" 1462689.2 0.176411387 0 1462689.2
"TRPC2" 837191.8 0 0 837191.8
"TRPC2" 476055 0 0 476055
"TRPC3" 2696267.2 0 0 2696267.2
"TRPC4" 2557251.8 0 0 2557251.8
"TRPC4AP" 1017080.4 0.130221387 12.027 1017092.427
"TRPC5" 3895164.6 0 0 3895164.6
"TRPC5OS" 900326.2 0 0 900326.2
"TRPC6" 1506688.2 0 0 1506688.2
"TRPC6P1" 283150 0 0 283150
"TRPC6P1" 283150 0 0 283150
"TRPC6P10" 121902.8 0 0 121902.8
"TRPC6P2" 281588.2 0 0 281588.2
"TRPC6P3" 226569.8 0 0 226569.8
"TRPC6P4" 156198.2 0 0 156198.2
"TRPC6P5" 123745 0 0 123745
"TRPC6P6" 128122.8 0 0 128122.8
"TRPC6P7" 149116.8 0 0 149116.8
"TRPC6P8" 147728 0 0 147728
"TRPC6P9" 143260.2 0 0 143260.2
"TRPC7" 1148424 0 0 1148424
"TRPC7-AS1" 148096 0 0 148096
"TRPC7-AS2" 227435.2 0 0 227435.2
"TRPM1" 1898863.4 0 0 1898863.4
"TRPM2" 1931203.8 0.447361752 24.054 1931227.854
"TRPM2-AS" 661511.2 0 0 661511.2
"TRPM3" 3955695 0 0 3955695
"TRPM4" 1308354.6 0.077704352 12.027 1308366.627
"TRPM5" 1835987.8 0 0 1835987.8
"TRPM6" 2659802.2 0 0 2659802.2
"TRPM7" 3333870.4 0.233936833 0 3333870.4
"TRPM8" 1813961.2 0 0 1813961.2
"TRPS1" 3199263.8 0.673644813 36.081 3199299.881
"TRPS1-AS1" 129484.4 0 0 129484.4
"TRPT1" 581491.8 0.068417895 0 581491.8
"TRPV1" 1521787.4 0 0 1521787.4
"TRPV2" 894410.8 0 0 894410.8
"TRPV3" 1908038.4 0 0 1908038.4
"TRPV4" 1155738.4 0.194780875 0 1155738.4
"TRPV5" 928003 0 0 928003
"TRPV6" 3358516.6 0 0 3358516.6
"TRRAP" 4077446.4 0.371628609 72.162 4077518.562
"TRUB1" 1091299.2 0.076223109 24.054 1091323.254
"TRUB2" 1746265.2 0.692654628 12.027 1746277.227
"TSACC" 242055.2 0 0 242055.2
"TSBP1" 702532.6 0 0 702532.6
"TSBP1-AS1" 1105586.6 0 0 1105586.6
"TSC1" 2806275 0.748048361 72.162 2806347.162
"TSC2" 2066052 0.083512863 0 2066052
"TSC22D1" 1915271.2 0.754528335 24.054 1915295.254
"TSC22D1-AS1" 914476 0 0 914476
"TSC22D2" 3589001.4 0.673396457 12.027 3589013.427
"TSC22D3" 730684.8 0.391282986 0 730684.8
"TSC22D4" 746046.6 0.544571139 12.027 746058.627
"TSEN15" 867248 0.064151053 24.054 867272.054
"TSEN15P1" 165765 0 0 165765
"TSEN15P2" 115334.6 0 0 115334.6
"TSEN15P3" 118425.4 0 0 118425.4
"TSEN2" 1593660.6 0.392474167 0 1593660.6
"TSEN2P1" 448018.4 0 0 448018.4
"TSEN34" 769679 0 0 769679
"TSEN54" 1101880.8 0.497135445 12.027 1101892.827
"TSFM" 814539.8 0.654436954 12.027 814551.827
"TSG101" 676703.2 0.044539892 12.027 676715.227
"TSGA10" 1258119.6 0 0 1258119.6
"TSGA10IP" 613528.6 0 0 613528.6
"TSGA13" 661226.2 0 0 661226.2
"TSHB" 169013.6 0 0 169013.6
"TSHR" 1462891.2 0 0 1462891.2
"TSHZ1" 2275784 0.842626843 48.108 2275832.108
"TSHZ2" 3931279.2 0 0 3931279.2
"TSHZ3" 1627850 0.680571905 48.108 1627898.108
"TSHZ3-AS1" 180251 0 0 180251
"TSIX" 11901623.4 0 0 11901623.4
"TSKS" 601152.8 0 0 601152.8
"TSKU" 1141468.8 0.586205964 24.054 1141492.854
"TSKU-AS1" 109194.2 0 0 109194.2
"TSLP" 843002.2 0 0 843002.2
"TSN" 1070282.6 0.12950266 36.081 1070318.681
"TSNARE1" 681171 0.727308823 36.081 681207.081
"TSNAX" 1808431.8 0.146793853 0 1808431.8
"TSNAX-DISC1" 1146223.4 0 0 1146223.4
"TSNAXIP1" 813730.4 0 0 813730.4
"TSPAN1" 519258.8 0 0 519258.8
"TSPAN10" 749644 0.556164228 12.027 749656.027
"TSPAN11" 1771193.6 0 0 1771193.6
"TSPAN11-AS1" 262971.8 0 0 262971.8
"TSPAN12" 830163 0.269884096 0 830163
"TSPAN13" 601015.6 0.021201457 12.027 601027.627
"TSPAN14" 5210765.2 0.60216242 12.027 5210777.227
"TSPAN14-AS1" 221711.4 0 0 221711.4
"TSPAN15" 547942.6 0 0 547942.6
"TSPAN16" 334332 0 0 334332
"TSPAN17" 1431882 0.609510726 12.027 1431894.027
"TSPAN18" 1462705.4 0 0 1462705.4
"TSPAN18-AS1" 201807.6 0 0 201807.6
"TSPAN19" 1226635.8 0 0 1226635.8
"TSPAN2" 1031548.2 0 0 1031548.2
"TSPAN3" 2040869.6 0.287944982 0 2040869.6
"TSPAN31" 1182589.6 0.086718148 0 1182589.6
"TSPAN32" 1072768 0 0 1072768
"TSPAN33" 950272.2 0.192885335 12.027 950284.227
"TSPAN4" 895564.4 0.074002633 0 895564.4
"TSPAN5" 1300993.4 0.522581018 36.081 1301029.481
"TSPAN5-DT" 1816135.4 0 0 1816135.4
"TSPAN6" 1219507.2 0.344749541 0 1219507.2
"TSPAN7" 558023.4 0 0 558023.4
"TSPAN8" 487109.2 0 0 487109.2
"TSPAN9" 1390888.4 0.317017435 24.054 1390912.454
"TSPAN9-IT1" 180963.4 0 0 180963.4
"TSPEAR" 1270857.6 0 0 1270857.6
"TSPEAR-AS1" 677642.6 0 0 677642.6
"TSPEAR-AS2" 775354.4 0 0 775354.4
"TSPO" 345890 0.077780193 0 345890
"TSPO2" 336494 0 0 336494
"TSPOAP1" 2486970.6 0 0 2486970.6
"TSPOAP1-AS1" 750058.4 0 0 750058.4
"TSPY1" 379748.2 0 0 379748.2
"TSPY10" 612987 0 0 612987
"TSPY11P" 338403 0 0 338403
"TSPY12P" 281212.6 0 0 281212.6
"TSPY13P" 296105.8 0 0 296105.8
"TSPY14P" 296247 0 0 296247
"TSPY15P" 298831.6 0 0 298831.6
"TSPY16P" 152276.6 0 0 152276.6
"TSPY17P" 152009.4 0 0 152009.4
"TSPY18P" 165718.8 0 0 165718.8
"TSPY19P" 165718.8 0 0 165718.8
