"Gene" "Length" "MW" "Scof_St" "Scof_Unst" "Cromo"
"SRP102" 735 235702 6.94557376790382e-10 3.74295976571764e-10 "XI"
"SRP14" 441 140373.2 7.97221119763884e-10 2.28306302858071e-10 "IV"
"SRP21" 504 160125.8 7.12669573596578e-10 2.39069810750969e-10 "XI"
"SRP40" 1221 391427.2 8.57696217822712e-10 3.07252048679413e-10 "XI"
"SRP54" 1626 520081.2 8.20153209984846e-10 3.78384072874864e-10 "XVI"
"SRP68" 1800 577382 9.79631020984889e-10 4.70667059830263e-10 "XVI"
"SRP72" 1923 616566.6 1.03035907611892e-09 4.42860107559726e-10 "XVI"
"SRS2" 3525 1134744 1.4399638422775e-09 8.66439836363739e-10 "X"
"SRT1" 1032 331876.4 1.03700679459176e-09 3.8839443565355e-10 "XIII"
"SRV2" 1581 507834.2 8.04242378818603e-10 2.82703351982602e-10 "XIV"
"SRX1" 384 122519.8 6.26647264670308e-10 2.77798260620111e-10 "XI"
"SRY1" 981 314789.2 9.93533510627724e-10 3.08594562493582e-10 "XI"
"SSA1" 1929 619923.8 7.08592215619305e-10 2.81151583872396e-10 "I"
"SSA2" 1920 617211 7.47183344822818e-10 2.77995040629659e-10 "XII"
"SSA3" 1950 625139 1.44462654220281e-09 8.70122180989336e-10 "II"
"SSA4" 1929 617592.8 9.88881636209893e-10 4.75598098362428e-10 "V"
"SSB1" 1842 592483.4 8.61624408851186e-10 2.86140526318658e-10 "IV"
"SSB2" 1842 592607.4 8.80237107896319e-10 2.5585804992532e-10 "XIV"
"SSC1" 1965 631628 1.09816379309728e-09 3.48134005536464e-10 "X"
"SSD1" 3753 1207774.6 1.41314445382539e-09 6.80059365161386e-10 "IV"
"SSE1" 2082 668804.4 8.5837474367245e-10 3.54105561628342e-10 "XVI"
"SSE2" 2082 667874.4 1.15850072603594e-09 5.14539130528494e-10 "II"
"SSF1" 1362 434847.4 9.29813727036701e-10 3.50350019914494e-10 "VIII"
"SSF2" 1362 434977.4 9.97669170304827e-10 3.55088896461336e-10 "IV"
"SSH1" 1473 472858.6 6.49890903663783e-10 3.84568339464292e-10 "II"
"SSH4" 1740 558377 1.23369625584645e-09 6.67651737201281e-10 "XI"
"SSK1" 2139 685465.8 1.31659635009223e-09 6.93521963182683e-10 "XII"
"SSK2" 4740 1512996 1.44802375190113e-09 1.00396264929341e-09 "XIV"
"SSK22" 3996 1274968.2 1.47689697740133e-09 1.02483555326805e-09 "III"
"SSL1" 1386 444804.2 1.03740987746838e-09 4.1962464538999e-10 "XII"
"SSL2" 2532 812298.4 1.27225036677305e-09 5.29115233806134e-10 "IX"
"SSM4" 3960 1267589 1.13008962146608e-09 1.02203179416694e-09 "IX"
"SSN2" 4263 1361438.6 1.4800382783951e-09 9.4183662331383e-10 "IV"
"SSN3" 1668 534165.6 1.29726277149625e-09 5.94042213549297e-10 "XVI"
"SSN8" 972 313079.4 1.3250569131773e-09 6.15998790955566e-10 "XIV"
"SSO1" 873 279707.6 8.82878035832751e-10 3.69518959683641e-10 "XVI"
"SSO2" 888 283561.6 8.20108929055068e-10 3.65158503271013e-10 "XIII"
"SSP1" 1716 549130.2 8.57675085976637e-10 2.5649077335536e-10 "VIII"
"SSP120" 705 225896 7.13977888942665e-10 2.63893436970408e-10 "XII"
"SSP2" 1116 357765.2 1.38757124857994e-09 6.66379156242873e-10 "XV"
"SSQ1" 1974 632510.8 1.14617733651532e-09 5.20205790974589e-10 "XII"
"SSS1" 243 77986.6 7.94004988313437e-10 1.6456593458571e-10 "IV"
"SST2" 2097 675020.4 1.35984736850966e-09 6.83025362283032e-10 "XII"
"SSU1" 1377 442447.4 7.32318657498741e-10 5.51791971790489e-10 "XVI"
"SSU72" 621 199609.2 7.86669802229283e-10 2.67405704171911e-10 "XIV"
"SSY1" 2559 824374.8 1.38799094365413e-09 8.39330449648908e-10 "IV"
"SSY5" 2100 675107 1.31028624057601e-09 6.07679590091072e-10 "X"
"SSZ1" 1617 520591.4 8.69534337775672e-10 2.99756304299979e-10 "VIII"
"STB1" 1263 405490.6 8.99166206717162e-10 4.55194559349168e-10 "XIV"
"STB2" 2553 819182.6 1.42175596924655e-09 7.46141988554888e-10 "XIII"
"STB3" 1542 492703.4 1.08044861158819e-09 5.30617202462704e-10 "IV"
"STB4" 2850 916410 1.39492052988623e-09 7.98207802034733e-10 "XIII"
"STB5" 2232 716613.4 1.296860741317e-09 5.83923185884168e-10 "VIII"
"STB6" 2301 738446.2 1.36229268336645e-09 6.31461951929417e-10 "XI"
"STD1" 1335 427422 1.28335319366878e-09 7.98395359251363e-10 "XV"
"STE11" 2154 690585.8 1.21418005219944e-09 5.65815235448617e-10 "XII"
"STE12" 2067 663133.4 1.34132324078972e-09 6.68957953571118e-10 "VIII"
"STE13" 2796 898474.2 1.27429752201225e-09 1.13227697540456e-09 "XV"
"STE14" 720 231212 7.94049114746591e-10 2.67597662334311e-10 "IV"
"STE18" 333 107821.6 7.16553591342037e-10 1.81695021755134e-10 "X"
"STE2" 1296 417334.2 9.65146331488151e-10 5.70465256497524e-10 "VI"
"STE20" 2820 901984 1.27620889632345e-09 7.7735786769629e-10 "VIII"
"STE23" 3084 991886.8 1.31435625022136e-09 7.30782199720175e-10 "XII"
"STE24" 1362 436923.4 7.29569918489787e-10 4.85934188558638e-10 "X"
"STE3" 1413 455360.6 1.01836598989167e-09 4.16391674376007e-10 "XI"
"STE4" 1272 408575.4 1.13307195446404e-09 4.69885216189078e-10 "XV"
"STE5" 2754 886038.8 1.27743600504686e-09 7.58412894719955e-10 "IV"
"STE50" 1041 332995.2 1.01031881716225e-09 3.78947956291296e-10 "III"
"STE6" 3873 1238225.6 1.35775062241129e-09 1.16525547202215e-09 "XI"
"STE7" 1548 496847.6 1.17865597944827e-09 4.80104109743115e-10 "IV"
"STF1" 261 83594.2 8.05752054892601e-10 1.96116580720999e-10 "IV"
"STF2" 255 81681 7.11611205811457e-10 2.35670606486642e-10 "VII"
"STH1" 4080 1298051 1.43587094420546e-09 6.6176096285436e-10 "IX"
"STI1" 1770 565464 6.45255074270715e-10 3.26393614186796e-10 "XV"
"STL1" 1710 550360 1.06954869958709e-09 3.99200777721803e-10 "IV"
"STM1" 822 262939.4 5.40584703500914e-10 2.64358326271073e-10 "XII"
"STN1" 1485 476940 1.38014984293504e-09 6.42374397384887e-10 "IV"
"STO1" 2586 936872.6 1.29681914733437e-09 5.21319463412254e-10 "XIII"
"STP1" 1560 499309 8.92528295574552e-10 4.91673888691714e-10 "IV"
"STP2" 1626 520213.2 1.08684616493348e-09 6.19848988842395e-10 "VIII"
"STP22" 1158 372644.6 1.07847363655755e-09 4.61986986255783e-10 "III"
"STP3" 1032 331096.4 1.1979668750541e-09 4.50114345611361e-10 "XII"
"STP4" 1473 472543.6 1.26149602870661e-09 9.08526210550377e-10 "IV"
"STR2" 1920 616499 1.3309477013315e-09 5.42461672037642e-10 "X"
"STR3" 1398 449898.6 9.86708334686408e-10 3.83257006142673e-10 "VII"
"STS1" 960 307698 9.03031989786617e-10 4.05464027323034e-10 "IX"
"STT3" 2157 691294.4 7.52814615806733e-10 6.44347852802653e-10 "VII"
"STT4" 5703 1837902.6 1.48454014404418e-09 9.35261465745742e-10 "XII"
"STU1" 4542 1448979.4 1.33047032911362e-09 8.15631029745552e-10 "II"
"STU2" 2667 852098.4 1.27906525463642e-09 5.87976892851156e-10 "XII"
"STV1" 2673 859977.6 1.32288888531829e-09 7.38624796575465e-10 "XIII"
"SUA5" 1281 412255.2 1.05890703572251e-09 4.21762149129124e-10 "VII"
"SUA7" 1038 332385.6 9.67416063833085e-10 3.4178470019722e-10 "XVI"
"SUB1" 879 280436.8 8.78242198947354e-10 2.63602006693392e-10 "XIII"
"SUB2" 1341 431725.2 7.72016179446009e-10 3.03729571017519e-10 "IV"
"SUC2" 1599 514553.8 1.02322061021768e-09 3.37631049861906e-10 "IX"
"SUE1" 621 198580.2 1.36947922997167e-09 4.75409273332963e-10 "XVI"
"SUI1" 327 105684.4 6.86032863459526e-10 2.10277974546209e-10 "XIV"
"SUI2" 915 293833 8.21861456805278e-10 2.92459761313478e-10 "X"
"SUI3" 858 274897.6 6.90817720418182e-10 2.38921234714805e-10 "XVI"
"SUL1" 2580 830220 1.28120953581687e-09 5.87194703009904e-10 "II"
"SUL2" 2682 863559.4 1.36615794091439e-09 7.59473283778231e-10 "XII"
"SUM1" 3189 1028533.8 1.29662107032414e-09 6.86522602967559e-10 "IV"
"SUN4" 1263 405188.6 1.12796668481542e-09 4.35234793853437e-10 "XIV"
"SUP35" 2058 658388.6 9.21667410190533e-10 4.11736034447566e-10 "IV"
"SUP45" 1314 423137.8 9.37344263557979e-10 3.14407011536225e-10 "II"
"SUR1" 1149 370201.8 1.11439112689899e-09 6.5126204925558e-10 "XVI"
"SUR2" 1050 338010 7.82553327996004e-10 4.08189959525313e-10 "IV"
"SUR7" 909 291618.8 7.07027314805533e-10 3.36569624559462e-10 "XIII"
"SUS1" 291 140531.2 8.53211279611659e-10 2.7853691192726e-10 "II"
"SUT1" 900 289040 1.19580425315028e-09 5.31987373243992e-10 "VII"
"SUT2" 807 259097.4 1.15066630776263e-09 3.43936887702688e-10 "XVI"
"SUV3" 2214 710628.8 1.36450243481934e-09 7.40681861125745e-10 "XVI"
"SVF1" 1446 463456.2 1.15802300315952e-09 3.17987803675699e-10 "IV"
"SVL3" 2478 792367.6 1.17304169954147e-09 5.17847947646551e-10 "XVI"
"SVP26" 687 220684.4 5.3569500692444e-10 2.70088603036564e-10 "VIII"
"SVS1" 783 250810.6 6.47258799441104e-10 4.36799587008068e-10 "XVI"
"SWA2" 2007 643570.4 1.00578054991642e-09 5.45535181641863e-10 "IV"
"SWC3" 1878 599870.6 1.27596696738302e-09 4.97051492648083e-10 "I"
"SWC4" 1431 458045.2 1.15392665056427e-09 4.86025509311348e-10 "VII"
"SWC5" 912 293585.4 8.35454501807192e-10 3.38531783564452e-10 "II"
"SWC7" 399 127819.8 1.45925154574121e-09 1.20217095045889e-09 "XII"
"SWD1" 1281 411739.2 1.20942528364374e-09 4.63675743756614e-10 "I"
"SWD2" 990 318712 9.92751944936278e-10 3.28611749815807e-10 "XI"
"SWD3" 948 304690.6 1.02942272142859e-09 3.38917283059988e-10 "II"
"SWE1" 2460 788871 1.36844759426255e-09 7.42477738107479e-10 "X"
"SWF1" 1011 325476.2 1.12568513846053e-09 4.86638653296158e-10 "IV"
"SWH1" 3567 1150460.4 1.44718736740966e-09 9.5390649346463e-10 "I"
"SWI1" 3945 1254160 1.2677792815389e-09 6.9572540479855e-10 "XVI"
"SWI3" 2478 790924.6 1.10936688602855e-09 6.79352417479191e-10 "X"
"SWI4" 3282 1059166.4 1.37687837781393e-09 7.7374796136539e-10 "V"
"SWI5" 2130 682155 1.28152997443162e-09 5.14138412745766e-10 "IV"
"SWI6" 2412 771422.4 1.17512183126157e-09 5.64908663500144e-10 "XII"
"SWM1" 513 164421.6 1.0113710372762e-09 2.7004587534358e-10 "IV"
"SWM2" 441 140326.2 1.22893225999182e-09 2.86616410990343e-10 "XIV"
"SWP1" 861 276866.2 6.87568477580805e-10 3.76689209527944e-10 "XIII"
"SWP82" 1872 600032.4 1.24162565233499e-09 5.1120103768853e-10 "VI"
"SWR1" 4545 1446105 1.45783281869423e-09 1.07361003766006e-09 "IV"
"SWS2" 432 137788.4 8.65848927816209e-10 2.69625208309058e-10 "XIV"
"SWT1" 1377 442251.4 1.24189496450868e-09 5.74177661193596e-10 "XV"
"SWT21" 1074 344430.8 1.38117288741706e-09 7.96480873514831e-10 "XIV"
"SXM1" 2835 914021 1.07515174445029e-09 4.90279964380828e-10 "IV"
"SYC1" 567 184871.4 1.03865600472214e-09 4.11595512685614e-10 "XV"
"SYF1" 2580 827839 1.33149217645192e-09 7.27522879057773e-10 "IV"
"SYF2" 648 211846.6 1.11716811482464e-09 4.40524217927921e-10 "VII"
"SYG1" 2709 869247.8 1.29622307646228e-09 6.63109136466532e-10 "IX"
"SYH1" 2550 816879 1.2523386836536e-09 6.58679431605862e-10 "XVI"
"SYM1" 594 190992.8 1.20138821479702e-09 4.21229653099985e-10 "XII"
"SYN8" 768 246576.6 1.06347945194375e-09 3.1508470823825e-10 "I"
"SYO1" 1863 599495.6 1.11901063054501e-09 4.6882139782529e-10 "IV"
"SYP1" 2613 837576.6 1.13023299034661e-09 5.77667934051458e-10 "III"
"SYS1" 612 196438.4 1.00697664609107e-09 2.99488714552782e-10 "X"
"SYT1" 3681 1175645.2 1.42816761329253e-09 9.04610318942682e-10 "XVI"
"TAD1" 1203 385719.6 1.25780284061833e-09 4.97904819023335e-10 "VII"
"TAD2" 753 241318.6 9.74994295318946e-10 3.0280467251601e-10 "X"
"TAD3" 969 349599.6 1.027168502337e-09 3.75692397454555e-10 "XII"
"TAE1" 699 224782.8 7.19045484429369e-10 2.32905279156009e-10 "II"
"TAF1" 3201 1031851.2 1.3946443931773e-09 6.45843589338515e-10 "VII"
"TAF10" 621 198821.2 8.03019173927183e-10 2.42001842319907e-10 "IV"
"TAF11" 1041 332092.2 1.08847227298859e-09 3.81759392323879e-10 "XIII"
"TAF12" 1620 516405 1.05033557236615e-09 4.30954704143258e-10 "IV"
"TAF13" 504 163792.8 1.04445475971639e-09 3.1435560777533e-10 "XIII"
"TAF14" 735 269285 7.31121002086743e-10 2.7375482845793e-10 "XVI"
"TAF2" 4224 1345400.8 1.41427281254686e-09 7.15506574884363e-10 "III"
"TAF3" 1062 340202.4 1.17394315741082e-09 5.04898949700274e-10 "XVI"
"TAF4" 1167 373061.4 9.00235554022521e-10 4.11776892616094e-10 "XIII"
"TAF5" 2397 768305.4 1.17387136344482e-09 5.65054164704687e-10 "II"
"TAF6" 1551 498741.2 1.14588267779265e-09 3.89825903824971e-10 "VII"
"TAF7" 1773 566991.6 1.01356589616936e-09 4.94434891534895e-10 "XIII"
"TAF8" 1533 489897.6 1.27087713161605e-09 5.51586051832471e-10 "XIII"
"TAF9" 474 152398.8 9.21165716741384e-10 2.82662347663256e-10 "XIII"
"TAH1" 336 108085.2 9.32643683138046e-10 2.38055258384266e-10 "III"
"TAH11" 1815 582956 1.25915401946233e-09 5.25562944664256e-10 "X"
"TAH18" 1872 601087.4 1.15433509171502e-09 5.28183546163539e-10 "XVI"
"TAL1" 1008 324134.6 5.90192074967557e-10 2.66312690144284e-10 "XII"
"TAM41" 1158 371691.6 1.2562432905273e-09 4.97007105725392e-10 "VII"
"TAN1" 870 296615.6 7.74909201457923e-10 2.81445829891053e-10 "VII"
"TAO3" 7131 2295566.2 1.49603270234662e-09 1.07587126545508e-09 "IX"
"TAP42" 1101 352399.2 9.01636815340072e-10 4.19082573826174e-10 "XIII"
"TAR1" 375 121651 1.66666666666667e-09 NA "XII"
"TAT1" 1860 597570 9.17680602937822e-10 6.01248790202037e-10 "II"
"TAT2" 1779 570088.8 1.06972274661261e-09 5.65205041040811e-10 "XV"
"TAX4" 1815 580951 1.37552147203304e-09 7.96418649145090e-10 "X"
"TAZ1" 1146 368287.2 1.20700474008886e-09 3.58190896170315e-10 "XVI"
"TBF1" 1689 542019.8 1.19300861952205e-09 4.89510285897596e-10 "XVI"
"TBS1" 3285 1056059 1.39247022815635e-09 7.95194595882625e-10 "II"
"TCA17" 459 146411.8 1.14130999130506e-09 3.86953645258543e-10 "V"
"TCB1" 3561 1146901.2 1.34652920976843e-09 1.17275490674019e-09 "XV"
"TCB2" 3537 1138256.4 1.36019256776164e-09 1.22495659204539e-09 "XIV"
"TCB3" 4638 1482314.6 1.40024507642645e-09 1.35745820374694e-09 "XIII"
"TCD1" 1290 413953 9.87480134415945e-10 4.56788235896639e-10 "VIII"
"TCD2" 1344 430704.8 9.21052510731552e-10 3.84841343510984e-10 "XI"
"TCM62" 1719 551341.8 1.33414050973826e-09 6.96767925194028e-10 "II"
"TCO89" 2400 768272 1.25994430446653e-09 7.53224548971502e-10 "XVI"
"TCP1" 1680 540167 9.7619161578076e-10 2.80696840415827e-10 "IV"
"TDA1" 1761 565763.2 1.24991194211574e-09 5.11988584230943e-10 "XIII"
"TDA10" 873 280547.6 8.79051842705162e-10 2.35373913578913e-10 "VII"
"TDA11" 1515 484676 1.20835591049107e-09 6.64935703084554e-10 "VIII"
"TDA2" 381 121466.2 8.09061720805547e-10 2.06597598570481e-10 "V"
"TDA3" 1572 505721.4 1.24967698695024e-09 3.95398987436639e-10 "VIII"
"TDA4" 840 270196 7.87820609947542e-10 4.10316570008226e-10 "X"
"TDA5" 981 338443.4 1.10147083741576e-09 5.1884235793756e-10 "XII"
"TDA6" 1404 451418.8 1.25526375462351e-09 9.22556544464257e-10 "XVI"
"TDA7" 1911 613336.2 1.36917951903376e-09 5.82873706729247e-10 "XIV"
"TDA8" 381 122166.2 1.66666666666667e-09 1.34187624529092e-09 "I"
"TDA9" 3756 1199479.2 1.4235908595403e-09 9.55108981006457e-10 "XIII"
"TDH1" 999 320877.8 4.67991568795762e-10 2.61079993558793e-10 "X"
"TDH2" 999 320892.8 5.2279098820265e-10 2.03493883296032e-10 "X"
"TDH3" 999 320837.8 4.44339916933072e-10 1.86900799107946e-10 "VII"
"TDP1" 1635 524195 1.37278040747524e-09 6.99403467271357e-10 "II"
"TEA1" 2280 731966 1.33868650939529e-09 8.22523796478121e-10 "XV"
"TEC1" 1461 466562.2 1.09958205083721e-09 5.72991025534925e-10 "II"
"TED1" 1422 458003.4 7.23211309540428e-10 5.86795894923816e-10 "IX"
"TEF1" 1377 442331.4 5.42522675511824e-10 2.23747662835462e-10 "XVI"
"TEF2" 1377 442299.4 4.96914881753884e-10 2.07391278677074e-10 "II"
"TEF4" 1239 504413 8.92889556362082e-10 2.6037407526528e-10 "XI"
"TEL1" 8364 2692710.8 1.55653026408756e-09 1.34544190782692e-09 "II"
"TEL2" 2067 664360.4 1.24703738642785e-09 5.40345373060361e-10 "VII"
"TEM1" 738 236538.6 9.65961323403448e-10 3.42941757719755e-10 "XIII"
"TEN1" 483 156282.6 1.08789556169236e-09 2.87694058847589e-10 "XII"
"TEP1" 1305 418779 1.21773902357377e-09 5.27106982480817e-10 "XIV"
"TES1" 1050 337265 8.72673997177987e-10 3.66448151580284e-10 "X"
"TEX1" 1269 408051.8 1.06971040434638e-09 3.26104039738789e-10 "XIV"
"TFA1" 1449 462538.8 1.22765438141619e-09 4.14524625071593e-10 "XI"
"TFA2" 987 315645.4 8.31248193466268e-10 3.37371294275603e-10 "XI"
"TFB1" 1929 617822.8 1.12391922142381e-09 6.16121915734102e-10 "IV"
"TFB2" 1542 495544.4 1.18845105120638e-09 4.16484720256212e-10 "XVI"
"TFB3" 966 308209.2 8.27883698928739e-10 3.16230323744805e-10 "IV"
"TFB4" 1017 326552.4 1.18305440302533e-09 4.84926200142261e-10 "XVI"
"TFB5" 219 70236.8 9.73043484888367e-10 2.04702392481428e-10 "IV"
"TFB6" 1032 331563.4 8.85498590681098e-10 3.84556061376086e-10 "XV"
"TFC1" 1950 624572 1.20589884414444e-09 5.26850643742192e-10 "II"
"TFC3" 3483 1152312.6 1.38604403410553e-09 7.47372791641221e-10 "I"
"TFC4" 3078 992905.6 1.29700887113101e-09 6.18288408010901e-10 "VII"
"TFC6" 2019 647808.8 1.21850245055769e-09 4.61976077372821e-10 "IV"
"TFC7" 1308 418345.6 1.02775254580009e-09 3.36711380362115e-10 "XV"
"TFC8" 1767 568073.4 1.29431082679978e-09 5.19141921594951e-10 "XVI"
"TFG1" 2208 704866.6 1.14028075681644e-09 4.21188289090576e-10 "VII"
"TFG2" 1203 383811.6 9.12613656148868e-10 3.77853691709055e-10 "VII"
"TFS1" 660 212076 5.39983258196756e-10 3.34627212437385e-10 "XII"
"TGL1" 1647 530589.4 1.03875537239954e-09 6.64707086297916e-10 "XI"
"TGL2" 981 315366.2 1.02001728371811e-09 3.46074152202209e-10 "IV"
"TGL3" 1929 620075.8 1.26360618965717e-09 7.05003704312099e-10 "XIII"
"TGL4" 2733 877517.6 1.39380690071057e-09 6.3471709805476e-10 "XI"
"TGL5" 2250 721643 1.37245725961411e-09 5.45662595623659e-10 "XV"
"TGS1" 948 303439.6 1.17570358667529e-09 4.73760752999557e-10 "XVI"
"THG1" 714 229624.8 1.08435303171146e-09 3.08424659839691e-10 "VII"
"THI11" 1023 328921.6 9.62487229890488e-10 2.44253688834423e-10 "X"
"THI12" 1023 328917.6 9.22467807929211e-10 3.87047440487954e-10 "XIV"
"THI13" 1023 328927.6 1.03199811391325e-09 3.43994845953627e-10 "IV"
"THI2" 1353 434031.6 1.20660945560031e-09 5.85014408262872e-10 "II"
"THI20" 1656 532704.2 1.12210053822949e-09 4.63584899336681e-10 "XV"
"THI21" 1656 532498.2 1.40666282653621e-09 8.39799737523866e-10 "XVI"
"THI22" 1719 553318.8 1.47910498385204e-09 9.07041925954531e-10 "XVI"
"THI3" 1830 587602 1.36976141389132e-09 6.33677733991758e-10 "IV"
"THI4" 981 314630.2 1.00428604570919e-09 3.01658267890003e-10 "VII"
"THI5" 1023 328878.6 7.69973260541531e-10 3.47724594930747e-10 "VI"
"THI6" 1623 522454.6 1.25711330850634e-09 5.30861809219863e-10 "XVI"
"THI7" 1797 575521.4 1.1659627757426e-09 6.47370243609426e-10 "XII"
"THI72" 1800 576293 1.4587543592177e-09 9.42622128831158e-10 "XV"
"THI73" 1572 505181.4 1.01232546788652e-09 3.95532926080877e-10 "XII"
"THI74" 1113 356250.6 1.36942637735729e-09 6.5150052362521e-10 "IV"
"THI80" 960 308871 9.818914701303e-10 3.41945456739851e-10 "XV"
"THO1" 657 209880.4 7.52190333881381e-10 2.63204166675794e-10 "V"
"THO2" 4794 1531238.8 1.45812876098651e-09 9.03236656671598e-10 "XIV"
"THP1" 1368 438765.6 1.1431998888339e-09 4.76828167998992e-10 "XV"
"THP2" 786 251855.2 7.97232877839973e-10 2.55859216610101e-10 "VIII"
"THP3" 1413 453295.6 1.04097330118587e-09 4.95413156425415e-10 "XVI"
"THR1" 1074 345180.8 7.78689194706489e-10 2.27666710988583e-10 "VIII"
"THR4" 1545 496317 7.78318528872706e-10 2.96434486885365e-10 "III"
"THS1" 2205 708395 9.38340068382786e-10 3.48482254041793e-10 "IX"
"TIF1" 1188 382815.6 6.87726737580905e-10 2.96858659969661e-10 "XI"
"TIF11" 462 150948.4 6.99161879165822e-10 1.84057769420295e-10 "XIII"
"TIF2" 1188 382815.6 7.65724423072649e-10 2.70704648630512e-10 "X"
"TIF3" 1311 419927.2 6.55924360159167e-10 2.75926884268194e-10 "XVI"
"TIF34" 1044 335298.8 7.93768661204412e-10 2.84155018525174e-10 "XIII"
"TIF35" 825 263656 6.88181212219284e-10 2.12781408249923e-10 "IV"
"TIF4631" 2859 923162.8 1.08158459060027e-09 6.32689755514401e-10 "VII"
"TIF4632" 2745 885664 1.01440053510581e-09 5.90840431736441e-10 "VII"
"TIF5" 1218 391065.6 7.21415971115531e-10 2.93164536013521e-10 "XVI"
"TIF6" 738 237286.6 8.19475505252176e-10 2.3768386062578e-10 "XVI"
"TIM10" 282 90803.4 9.0147229951492e-10 2.23893615595897e-10 "VIII"
"TIM11" 291 93377.2 8.75815316361403e-10 2.68990479100033e-10 "IV"
"TIM12" 330 105877 7.44006736358647e-10 1.80419847850706e-10 "II"
"TIM13" 318 102727.6 7.92376201794498e-10 1.72255912817752e-10 "VII"
"TIM17" 477 154186.4 7.94985432598171e-10 2.28579139607252e-10 "X"
"TIM18" 579 186576.8 8.6227220006858e-10 2.73223073391466e-10 "XV"
"TIM21" 720 231195 1.05194758598843e-09 3.41217154358283e-10 "VII"
"TIM22" 624 200315.8 9.02995248657517e-10 3.06026734504364e-10 "IV"
"TIM23" 669 214980.8 8.62975591294605e-10 2.81372605251099e-10 "XIV"
"TIM44" 1296 416177.2 1.10021280193657e-09 4.3904562720223e-10 "IX"
"TIM50" 1431 458267.2 8.79466884685366e-10 4.15195344730909e-10 "XVI"
"TIM54" 1437 460106.4 1.16699436328002e-09 5.01989407146395e-10 "X"
"TIM8" 264 85270.8 6.97197341628453e-10 2.04910858625053e-10 "X"
"TIM9" 264 84413.8 7.11444532858344e-10 1.53774487067124e-10 "V"
"TIP1" 633 203714.6 7.06458004681146e-10 2.76044330722651e-10 "II"
"TIP20" 2106 677228.2 1.27453962344177e-09 5.0995793692818e-10 "VII"
"TIP41" 1071 342898.2 8.86722058325263e-10 3.36143530975967e-10 "XVI"
"TIR1" 765 245855 7.37730380223303e-10 2.12122434270322e-10 "V"
"TIR2" 756 242883.2 8.69710805689043e-10 4.46677932090589e-10 "XV"
"TIR3" 810 260575 9.36161893624937e-10 3.01835764836639e-10 "IX"
"TIR4" 1464 470862.8 1.24341331993913e-09 9.54095051121814e-10 "XV"
"TIS11" 858 274655.6 9.84928478328627e-10 4.14450710680622e-10 "XII"
"TKL1" 2043 657247.6 1.03786782801147e-09 3.14224624684607e-10 "XVI"
"TKL2" 2046 657546.2 1.22255299270949e-09 4.71815091722449e-10 "II"
"TLG1" 675 220040 9.00756618368834e-10 3.67194675713815e-10 "IV"
"TLG2" 1194 381847.8 9.46845936523451e-10 3.44971834291802e-10 "XV"
"TMA10" 261 83493.2 7.52492027458815e-10 2.60983830609386e-10 "XII"
"TMA108" 2841 914847.2 1.11141285970084e-09 4.56494830865753e-10 "IX"
"TMA16" 537 175271.4 6.00470578641632e-10 2.55890191585184e-10 "XV"
"TMA17" 453 144966.6 8.0993378227741e-10 3.3887411164148e-10 "IV"
"TMA19" 504 162733.8 6.74620496706052e-10 1.74606226153504e-10 "XI"
"TMA20" 546 208898.8 6.9155009692595e-10 2.03380030560219e-10 "V"
"TMA22" 597 190991.4 6.38952804803332e-10 2.38965798608864e-10 "X"
"TMA23" 636 208118.2 6.93864733005635e-10 3.49256763095987e-10 "XIII"
"TMA46" 1038 331568.6 7.76591931548551e-10 3.74936708569945e-10 "XV"
"TMA64" 1698 545001.6 1.04837342670314e-09 4.92705725565941e-10 "IV"
"TMA7" 195 62427 8.13251494542909e-10 1.43738406008766e-10 "XII"
"TMN2" 2019 647772.8 8.64853383457503e-10 5.94530156300979e-10 "IV"
"TMN3" 2121 683220.2 1.11765565496176e-09 7.53600281732366e-10 "V"
"TMS1" 1422 456076.4 6.93497489252885e-10 4.01765820092798e-10 "IV"
"TMT1" 900 289082 1.04944991701685e-09 4.81172515319921e-10 "V"
"TNA1" 1605 514979 7.97808954535625e-10 4.34199962186783e-10 "VII"
"TOA1" 861 274612.2 1.09963114334018e-09 3.07271039887847e-10 "XV"
"TOA2" 369 117507.8 9.43051602350241e-10 2.23620500652192e-10 "XI"
"TOD6" 1578 504740.6 1.05955394709378e-09 5.68172617273334e-10 "II"
"TOF1" 3717 1187443.4 1.37093012319977e-09 8.26764343536388e-10 "XIV"
"TOF2" 2316 742271.2 1.24113225331133e-09 6.43409139765607e-10 "XI"
