"Weight" "Gene"
781415.8 "SLX1B-SULT1A4"
159428.8 "ITFG1-AS1"
106632.6 "EIF4EBP2P2"
196863 "TPSP2"
1306029.6 "TRMT61A-DT"
266287.6 "ARMH2"
666277 "TBC1D3G"
197657 "FRG2GP"
348102.4 "ACTG1P16"
428889.4 "LINC01882"
854319.6 "NTRK3-AS1"
542253 "PABPC1P13"
1671301.6 "MRC1"
577399 "LINC02986"
69633 "COX6CP1"
177603.8 "HSPB9"
265109.6 "PHB1P21"
315152.8 "ACTR3BP3"
474464.2 "TMEM263-DT"
156017 "DPPA3P11"
811159.2 "LINC01570"
882634.6 "HEXA-AS1"
190858.6 "LINC02176"
361180.6 "C2orf69P2"
2222677.4 "LINC01043"
519689.4 "MOCS1P1"
148857.6 "SMG1-DT"
101945 "DNM1P34"
1081599.2 "AQP4-AS1"
311067 "TMEM183AP3"
731793 "LDC1P"
790127 "LINC00562"
954399.4 "WBP11P1"
394702 "STUB1-DT"
221578.4 "MPHOSPH10P6"
161096.6 "LINC02182"
1406244.6 "LINC02367"
294817.6 "AGGF1P9"
357565.2 "SCX"
114379.4 "VPS51P1"
349746 "LINC01917"
259484.2 "MTCH2P3"
454795.6 "LMF1-AS1"
1689683.4 "LINC01544"
644148.8 "ATP2A1-AS1"
638058.2 "LCMT1-AS1"
259467 "LINC02134"
226210 "GEMIN8P2"
152766 "TPRKBP2"
469182.4 "LINC02957"
1184112.4 "NBAT1"
532803 "C16orf95"
708793.2 "KCNJ18"
155672.8 "FTLP14"
162318.4 "LINC01290"
440002.2 "INSYN1-AS1"
160880.8 "PPIAP49"
346236 "SLC25A28-DT"
417551.4 "LINC01584"
173933.2 "C2orf69P4"
163987.4 "MYL12BP1"
501950.2 "CISTR"
407411.8 "E2F5-DT"
233235.6 "RPL7L1P16"
78299.4 "CHEK2P7"
380485.6 "BMS1P8"
273937.4 "ATP8A1-DT"
29624.2 "CYP3A52P"
653348.2 "AP1AR-DT"
702023.8 "FAM157C"
184344.8 "ABHD17AP8"
60098.2 "MT1L"
1382683 "PWRN2"
199150 "COSMOC"
2092771 "ERVK13-1"
161074.6 "BNIP3P5"
552374 "PPM1L-DT"
148439 "EIF5A2P1"
541943.4 "CDH3-AS1"
353997.4 "TPST2P1"
834471 "STAM-DT"
287200 "OR4C49P"
551985 "DUX4"
251837.2 "FRG2IP"
127068.2 "HMGN2P40"
152313.2 "RPL23AP97"
339924.6 "RUSF1-DT"
318333.6 "BGLT3"
787918.2 "SNAI3-AS1"
404075 "RBM22P12"
1816135.4 "TSPAN5-DT"
1232431 "HERC2P5"
956836.8 "MIR3147HG"
160846.4 "TCERG1P2"
996441 "LINC01541"
297257.8 "AGGF1P5"
102483.6 "RN7SKP176"
304105.8 "HNRNPA3P11"
100416.8 "CYCSP39"
1287448.4 "ANKRD20A1"
595715 "LINC00543"
216995.4 "TBC1D22A-DT"
231908.2 "LINC01243"
291479.6 "VN1R67P"
178618.4 "VN1R69P"
340194.2 "KLF8P1"
173915.6 "SLC7A5P1"
458470 "KRT8P22"
575778 "TLE7"
487371.4 "LINC01227"
968960.2 "LINC00554"
1223728.6 "ITPRID2-DT"
728042.8 "KIF18BP1"
785796.6 "ACSM5P1"
400807.4 "CES1P2"
692771.8 "GOLGA6FP"
174949.6 "MIR3677HG"
624881.4 "ARHGAP23P1"
672465.2 "CASC17"
951743 "CEDORA"
458023 "CDR2-DT"
1226161.2 "LINC02280"
465419.6 "KRT8P50"
1478029.4 "SERTM2"
1009431.6 "LINC01963"
487481.4 "PAPOLA-DT"
1201980.2 "CEROX1"
487955.6 "VPS35P1"
293282.2 "OR4C45"
152143.8 "RARRES2P7"
159795 "PPIAP47"
404672.2 "UNGP1"
182384.2 "HMGB3P32"
1008262.4 "LINC01964"
268259.4 "FRG2HP"
1270442.2 "FBXL19-AS1"
709179.8 "NFATC2IP-AS1"
177378.4 "LINC02184"
44830.8 "CYP2C60P"
191442 "ABHD17AP7"
606984.8 "LINC01960"
168700.2 "NDUFB10P1"
935810.2 "LINC01229"
565824.4 "HCCAT5"
257722.6 "VN1R65P"
163048.6 "PCHILR"
391523.8 "TAT-AS1"
434516.6 "CASC22"
350545.2 "CKBP1"
885556.2 "ARLNC1"
145630.4 "DNM1P30"
879063 "ADPGK-AS1"
1229589 "LINC02011"
2475809 "XKR7"
120124 "LINC02890"
113105.2 "PLA2G10CP"
1913830 "SWINGN"
937100.6 "LINC01254"
2195100.4 "CCPG1"
750509.6 "LINC02193"
470869.4 "LINC01311"
219053.8 "SPCS2P1"
1002552.4 "LINC01416"
286136.4 "MTCH2P4"
501199 "LINC00622"
1287206 "CAPN10-DT"
622863.2 "LINC02555"
130560 "FOXC2-AS1"
410066.8 "LINC00557"
463299.4 "LINC03064"
147026 "RPL23AP91"
151072.2 "RARRES2P5"
416158 "WWOX-AS1"
455691.6 "LINC01633"
137614.4 "USP7-AS1"
285193.2 "FGFR3P5"
259444.4 "DOCK9-DT"
294857.6 "AGGF1P7"
264500.6 "VPS39-DT"
289088.4 "NPM1P3"
1055645.6 "LINC01572"
143916.4 "RARRES2P6"
560505 "AGAP11"
519603 "LINC02165"
137659.8 "MPHOSPH6-DT"
381445.8 "SPECC1-DT"
214475.4 "LINC02544"
238922.6 "WFDC21P"
223164.4 "LINC02129"
351539.6 "C2orf69P1"
436871 "SULT1A3"
72552.8 "NAMPTP3"
817551.4 "SYNM-AS2"
141946.4 "LINC00555"
174012.6 "LINC02256"
145377.2 "LINC01195"
486590.6 "RUNX2-AS1"
202546.6 "LINC01228"
600251.8 "LINC02516"
128025.4 "PPP1R1AP2"
906102 "ZNNT1"
334948.8 "CDC37P2"
136975 "LINC02178"
449788 "LINC00563"
86145.2 "ATP5MFP6"
519657 "LMO7-AS1"
3444630.2 "TMEM178B"
706977 "LINC02473"
476542.8 "LINC02167"
1665766.4 "RBFADN"
1196314.2 "ADAMTS7P3"
5173993 "EPPK1"
289171 "TIPINP2"
135315.8 "LINC02131"
349257.2 "LINC01989"
230582.2 "DNAJA2-DT"
172054.4 "HMGB1P33"
1541627.8 "LINC02188"
83322.6 "PLA2G10FP"
215629.2 "SPINT1-AS1"
355834.4 "LINC03100"
666013.2 "TFIP11-DT"
311215.6 "DSP-AS1"
615029.2 "LINC02911"
424216 "RNF126P1"
772022.8 "LINC01898"
38860.2 "CYP4A43P"
148679.4 "UBE2FP2"
479856.6 "TNRC6B-DT"
83251.6 "PLA2G10JP"
384896.4 "NIFKP4"
875226.6 "LINC00561"
95122.8 "SULT1C2P2"
819476.2 "CLEC19A"
125384 "BCAP31P1"
550892.8 "ST3GAL1-DT"
1209747.6 "ZNF865"
842626.2 "LINC02133"
195693 "ABCD1P3"
266443.8 "HSD17B2-AS1"
784217.6 "BOP1"
312382.2 "ANKRD26P1"
814748.2 "LINC02128"
1665548 "GOLGA8T"
568653 "LINC01751"
469554.6 "EFCAB6-DT"
360584.6 "QKILA"
1924413.8 "MUC22"
107266.8 "TP53TG3GP"
161630.6 "ULK4P1"
145751.2 "SOD1P2"
400692.8 "RBM22P13"
965727.6 "ATP2C2-AS1"
49801.8 "CYP4A44P"
360491 "C2orf69P3"
444995.4 "NUP93-DT"
529002 "GOLGA6GP"
455233.8 "LINC02252"
1513222 "FIGNL2"
700482.4 "LARP4P"
124117 "LINC01834"
184600.6 "DIS3L-AS1"
413473.2 "LINC02152"
429576.4 "LINC02192"
1742890.8 "LINC01355"
159566.8 "PPIAP50"
185161.4 "ITGAL-AS1"
70188.8 "CD24P2"
580999 "EIF4BP5"
730063 "LINC01616"
159477 "SMIM47"
391153.2 "LINC02136"
352446 "PYCARD-AS1"
903292.4 "OTULIN-DT"
723450.6 "MANEA-DT"
2192219.6 "PECAM1"
562576.6 "VPS9D1-AS1"
416067.4 "GOLGA6L23P"
345188.8 "PDCD6IPP2"
667742.2 "MAFTRR"
88181.4 "HSPE1P5"
173520.2 "LINC01177"
154056.8 "MAPK8IP3-AS1"
230986.2 "HERC2P1"
631470.4 "PSMD7-DT"
163996.8 "CHEK2P6"
1260707.4 "TEN1-CDK3"
181406.6 "CDH13-AS1"
167645 "CORO1A-AS1"
237643.2 "HERC2P6"
116308.2 "PLA2G10DP"
528415.2 "MPC1-DT"
747976 "TMEM202-AS1"
244478 "ATP5PBP7"
283234.6 "DPPA2P4"
60801.4 "DHX35-DT"
893300 "LINC01613"
703180.6 "LINC02894"
614706 "GNAO1-AS1"
341120.4 "DUX4L45"
357264.8 "POLG-DT"
1243903.4 "LINC00559"
771522.8 "LINC01735"
569875.8 "LINC01003"
784807.6 "TUBB8"
177677 "UBE2MP1"
377854.4 "COQ7-DT"
494747.4 "LINC02190"
178304.4 "GOLGA8M"
161327.6 "CARHSP1-DT"
434111.2 "PAN3-AS1"
152454.8 "RARRES2P9"
622835.4 "TBILA"
222958.2 "DNM1P31"
201501 "MPHOSPH10P7"
184091 "LINC00566"
722819.2 "BBS7-DT"
442906.2 "LINC01686"
602043.8 "TP53TG3B"
22111.8 "CYP3A137P"
175432.8 "LINC01976"
270744.4 "VN1R70P"
1013615.6 "LINC00558"
830653.8 "DLGAP1-AS5"
698428.2 "ABCB10P3"
233047.2 "CCNYL7"
176400.6 "ABHD17AP9"
241629.4 "HLA-P"
962289.4 "SMG1P7"
447423.8 "EEF1A1P38"
774944 "LINC01859"
478392.2 "FSCN1P1"
464841.8 "AGK-DT"
83256.8 "ENPP7P13"
233927 "HERC2P11"
567400.4 "TMEM249"
61052 "CYP4A27P"
940395.2 "TPBGL"
683129 "PPM1J-DT"
1193769 "HERC2P8"
315662.4 "PRSS46P"
251342.6 "SLC25A1P4"
4865528.8 "GAN"
102429 "SUB1P3"
351939 "YBX3P1"
590679.6 "LINC01858"
862022.4 "TTC23-AS1"
1702144.6 "LINC02177"
1673871.8 "LINC02605"
133801.4 "HMGN2P41"
1181517.6 "LINC02179"
154790.6 "NDUFB10P2"
781702.8 "PAQR5-DT"
470519.6 "LINC02191"
465329.6 "LINC02127"
738227.2 "CYLD-AS1"
556189.8 "DISC1FP1"
484870.8 "IMPDH1P11"
772882.4 "GOLGA6L7"
278365.6 "PIERCE2"
171482.6 "BEAN1-AS1"
252261.6 "ECI1-AS1"
261238.4 "TTC39A-AS1"
133906.2 "TUBAP4"
512294.8 "LINC00560"
419783 "LY6L"
1281525 "SCRT1"
156672 "ATP5PDP1"
1108606.6 "LINC00838"
259326.2 "AGGF1P4"
503295.6 "HPR"
113625.4 "LINC02168"
126943.4 "IGHV1OR16-1"
264970.8 "LINC00165"
175237.8 "DNM1P32"
104254.6 "FRG2DP"
921591.8 "SSTR5-AS1"
394655.2 "LINC01477"
186425 "H2BC20P"
412501.4 "FOXF2-DT"
2876233.6 "MIR3976HG"
1669755.2 "GOLGA8S"
994953.6 "BOLA2-SMG1P6"
266618.4 "FRG2KP"
589315.6 "LINC00922"
236613.6 "ZFPM1-AS1"
311017.4 "SPRING1P3"
479930 "LINC02180"
323399 "AGGF1P8"
1004533.2 "STAG1-DT"
794351.2 "LINC02616"
413829.8 "KRT18P18"
1479657.8 "DNAAF4-CCPG1"
516206 "DDX19A-DT"
463772.6 "LINC02582"
795803.2 "LINC01654"
787985.2 "TCF24"
152794.8 "DNM1P28"
1669856.6 "GOLGA8H"
1570574.6 "ISY1-RAB43"
1095426.8 "LOXL1-AS1"
690953.4 "LINC02140"
2107747.2 "LINC02141"
24116 "CYP3A54P"
217139.4 "LINC02164"
430010.4 "TUBB8P7"
153015.8 "DNM1P49"
2069064.2 "LINC00662"
134164.8 "IGHV3OR16-15"
285198 "LINC02186"
179258.8 "MIA"
410609.6 "LINC01996"
425737.4 "MFSD1P1"
439915.8 "SMIM36"
805815.8 "ZNF594-DT"
128086 "GOSR2-DT"
460669 "MTND5P33"
149837.8 "RPL23AP84"
1534455.2 "PCDHGA9"
40356 "LARP7P2"
601168.2 "GFY"
120409.6 "ISCA1P3"
1409891.8 "MMP25-AS1"
452893.2 "KYNUP1"
725320.2 "DLGAP1-AS2"
159158.8 "LINC01974"
727223.4 "RPH3AL-AS1"
253622.2 "SNORD3B-2"
402144.6 "IL9RP4"
317102.8 "OR1P1"
82896.2 "MTATP6P25"
763216.2 "PCDHB19P"
979844.4 "LINC02185"
128005.6 "DHX33-DT"
297257.2 "OR1D3P"
58752.6 "MTND6P33"
407918.6 "BCAR4"
487019.6 "MTCO1P28"
232009.8 "GARS1P1"
190888.4 "NQO1-DT"
1092933 "GREP1"
108215 "EIF1P4"
751358 "LINC02175"
248980.4 "MTCO3P24"
180535.4 "C17orf114"
265786.6 "MYMX"
449471.8 "LINC02861"
495349 "LINC01978"
1524961 "PCDHGB3"
907916.8 "LINC03048"
121043.6 "TMF1P1"
1151557.6 "CORO7"
92598.2 "MTND4LP24"
478604.2 "GRAPLDR"
241397.6 "RPH3AL-AS2"
236551.8 "RPL7L1P19"
435390.2 "MTND4P34"
309664 "HNRNPA1P16"
453248 "LINC02564"
80102 "NDUFA3P6"
214913.4 "MTATP6P24"
153761 "MCUR1P1"
584342.4 "MMP12"
834850.4 "TXNDC11-AS1"
1728206 "MIR193BHG"
932110 "SPDYE9"
1276964 "LINC01569"
201120.6 "TVP23CP2"
212821.2 "SAMD11P1"
822011.4 "TMEM256-PLSCR3"
353066 "CCER2"
228700.6 "FAM187B2P"
463647.8 "MAPK8IP1P1"
231908 "SPICP3"
155556.6 "DPPA3P6"
100153 "TXNP4"
407558.2 "SMIM28"
1535336.6 "PCDHGA4"
204785.4 "TMEM231P1"
1701763.2 "LINC01979"
154242.2 "BTF3P14"
1667578.6 "LINC00621"
299541.8 "OR1D5"
214588 "PHB1P15"
1625026.4 "SPON1"
332066.2 "OVCA2"
175392.4 "CAMTA2-AS1"
109997 "GLIS2-AS1"
156845 "ZFP3-DT"
448203.6 "ARHGAP11A-DT"
83471.4 "MRPS21P9"
835464.2 "LINC01977"
326261.8 "MRPL12"
95250.8 "CYCSP40"
426630 "C19orf84"
199166 "MTCO1P40"
281609.8 "CTNS-AS1"
387925.2 "TMPOP2"
403951.6 "CCNQ"
626476 "ALOX12P2"
388978.4 "EIF4A1P9"
174468.2 "RPL23AP86"
484070.8 "KARS1P3"
316011 "OR52L2P"
1523370 "GTF2I"
1482216.4 "ZNF234"
420580 "AKAP1-DT"
176538.8 "ROCK1P1"
142815.6 "DPH1-AS1"
1173392.2 "RNF213-AS1"
1596518.4 "ZNF213-AS1"
156089 "ARL2BPP8"
1506686.6 "LRRC37A17P"
404227.2 "LINC01896"
774459.6 "MYZAP"
301536 "MTND1P8"
291739 "HNRNPCP4"
109116.6 "MTND3P13"
381275 "DPEP2NB"
432190.2 "KYNUP3"
559356.6 "RYKP1"
485377.4 "ATP5F1AP3"
358760 "MTCYBP33"
188884 "RPS7P1"
226785 "EFCAB13-DT"
229130 "RSL1D1-DT"
177541.8 "LINC01975"
99577.6 "LINC01982"
692120 "TAPT1-AS1"
272789.2 "SGSM2-AS1"
243962 "PPIAL4A"
33157.6 "MIR5011"
298873.4 "AKR1B10P2"
97866.6 "RN7SL134P"
26904.6 "MIR378H"
26997.8 "MIR5702"
296758.6 "ABHD17AP5"
270417.6 "MSANTD3P1"
30985.2 "MIR548AO"
19377 "MIR5584"
34493.4 "MIR3973"
27361 "MIR3119-2"
24895.4 "MIR3170"
445434.4 "TMEM220-AS1"
19292.8 "MIR4673"
369824.8 "PA2G4P3"
23796.8 "MIR4660"
17666.8 "MIR4747"
83528.6 "RN7SL460P"
957014.4 "NFE2L1-DT"
25670.6 "MIR4538"
22825 "MIR3187"
223409.8 "GTSCR1"
97271.8 "RN7SL471P"
492316 "TMEM238L"
96275.4 "RN7SL689P"
26243.2 "MIR3158-1"
541055.6 "LINC01919"
26739.6 "MIR4753"
21088 "MIR4450"
37002.8 "MIR5189"
19011.6 "MIR4455"
140804.2 "BOD1P1"
1384381.4 "SRSF8"
24297 "MIR3130-2"
24192 "MIR3156-1"
96095.4 "RN7SL509P"
586792.8 "ANTXRLP1"
214464.2 "MTATP6P3"
84975.6 "RN7SL155P"
474469.4 "MAPK8IP1P2"
279962.4 "SLC25A3P3"
28834.8 "MIR4497"
29125 "MIR5699"
32725 "MIR4311"
770400 "FAM72C"
24135 "MIR3668"
26779.6 "MIR548AN"
89547.4 "LINC02563"
13351.2 "MIR378G"
28200.4 "MIR4526"
1045019 "IKBKE"
97404.2 "RN7SL122P"
21748.4 "MIR4463"
216468.4 "AK4P1"
88100.6 "RN7SL387P"
21950.6 "MIR5582"
95042.8 "RN7SL383P"
86744.6 "RN7SL716P"
24113 "MIR4704"
296107.4 "UBBP4"
42634.4 "MIR7853"
23015 "MIR4270"
25711.8 "MIR4665"
32264 "MIR548X2"
28337.4 "MIR4522"
23115.2 "MIR4480"
261415 "HID1-AS1"
1686001.6 "LINC02591"
23612.6 "MIR4804"
95536 "RN7SL823P"
35576 "MIR3936"
31229.4 "MIR3915"
22219.6 "MIR3185"
407624.8 "CHORDC1P4"
81506.4 "RN7SL353P"
476346.2 "LINC02002"
29364.2 "MIR4306"
98318.8 "RN7SL178P"
121918.8 "PPP4R1-AS1"
26535.4 "MIR3155A"
19152.8 "MIR5586"
17421.8 "MIR378D1"
28740.8 "MIR3919"
295371 "MSMB"
27654.2 "MIR4777"
25980 "MIR4802"
26562.2 "MIR4515"
158379.4 "BPTFP1"
22070.6 "MIR3135B"
23691.6 "MIR548AX"
43508 "SNORA70D"
671017 "LINC03066"
83887.8 "RN7SL470P"
22074.6 "MIR4457"
76862.6 "RN7SL750P"
19310 "MIR5581"
19972.2 "MIR4632"
23728.6 "MIR3197"
31487.4 "MIR548D2"
24976.4 "MIR3161"
27708 "MIR3621"
25359.6 "MIR5689"
1161767.8 "LINC02864"
22182.8 "MIR4639"
864156 "LINC02210-CRHR1"
285023.8 "SLC25A51P2"
357088 "SEPTIN9-DT"
830977.8 "DLGAP1-AS3"
124514 "FTLP13"
34333.2 "MIR3937"
25130.6 "MIR4643"
26114.2 "MIR4662B"
95844 "RN7SL4P"
18746.6 "MIR548AS"
24189 "MIR3165"
31911.8 "MIR3664"
26981.8 "MIR4277"
321959.4 "EXOGP1"
191495.4 "OOSP1P2"
19910.4 "MIR548AV"
25173.6 "MIR3133"
2983904.6 "LINC00667"
96477.6 "RN7SL498P"
1068407.8 "GDF2"
30089.6 "MIR4286"
27696.2 "MIR3686"
20814.8 "SNORD43"
253763.2 "KPNB1-DT"
44423.6 "SNORA4"
17450.8 "MIR5590"
20382.6 "MIR3182"
219683.4 "SKAP1-AS1"
29435.2 "MIR4473"
22000.6 "MIR3115"
92984.4 "RN7SL457P"
38788.8 "MIR5100"
21127 "MIR5684"
23627.6 "MIR3675"
21963.6 "MIR3679"
95533 "RN7SL426P"
20952 "MIR548AW"
742906 "RDM1P5"
25819 "MIR4439"
211985.6 "SINHCAFP1"
25808.8 "MIR378E"
25534.8 "MIR4635"
25889 "MIR4698"
97713.4 "RN7SL44P"
815751.4 "MIF4GD-DT"
300386.2 "CIAPIN1P"
26395.4 "MIR4744"
23274.4 "MIR4729"
24890.4 "MIR4769"
22928.2 "MIR3927"
484194.2 "LINC01543"
28980 "MIR4528"
202853.4 "THY1-AS1"
1186385.4 "LASP1NB"
583429.6 "DLGAP1-AS4"
29630.2 "MIR4436B2"
93760 "RN7SL774P"
166783.6 "EEF1DP7"
704046.2 "THOC1-DT"
27870.2 "MIR3920"
482421 "USP32P4"
21347.2 "MIR4303"
21505.2 "MIR4667"
24841.4 "MIR3925"
20088.4 "MIR4669"
109790.8 "RN7SL555P"
23980.8 "MIR3116-1"
33201.6 "MIR5000"
329385.8 "MTND2P13"
20905 "MIR3670-1"
18897.6 "MIR4462"
28037.2 "MIR4448"
223971.8 "SNORD3A"
126014.8 "TOMM20P3"
108107 "RN7SL275P"
90833.2 "RN7SL32P"
91360.4 "RN7SL435P"
35364 "MIR548Y"
94041.2 "RN7SL850P"
1771951.8 "NBPF11"
948431.4 "NETO1-DT"
387941 "RHEX"
30012.8 "MIR4509-3"
30645 "MIR4290"
96430.6 "RN7SL381P"
96825.8 "RN7SL678P"
17230.6 "MIR1587"
25792 "MIR4760"
88247.6 "RN7SL121P"
38989.2 "YWHAEP3"
22391.8 "MIR4499"
26178.2 "MIR4672"
28797.8 "MIR5705"
23396.4 "MIR5698"
96580.6 "RN7SL147P"
96487.6 "RN7SL615P"
96250.6 "RN7SL786P"
95192.8 "RN7SL42P"
91585.8 "RN7SL52P"
23444.4 "MIR4717"
29888.4 "MIR4314"
702116.4 "AKR1C8"
23720.6 "MIR4429"
33150.6 "MIR3938"
22086.6 "MIR4253"
96130.4 "RN7SL336P"
17161.4 "MIR4507"
621909.2 "LINC02003"
86348.4 "RN7SL744P"
85189.8 "RN7SL66P"
60558.4 "ABHD15-AS1"
22040.6 "MIR4491"
83696.6 "RN7SL198P"
21893.4 "MIR4472-2"
94859.8 "RN7SL670P"
91463.4 "RN7SL455P"
26370.2 "MIR4737"
45347.2 "RPL31P9"
25493.8 "MIR5685"
22878.2 "MIR4316"
93557.6 "FGF7P1"
32472 "MIR3943"
342534.8 "DND1P1"
91425.4 "RN7SL531P"
28463.6 "MIR3199-1"
26733.4 "MIR4783"
26756.6 "MIR5688"
23279.4 "MIR3681"
26002.2 "MIR4666B"
96947.2 "RN7SL474P"
23829.8 "MIR4803"
22842 "MIR4689"
26939.6 "MIR4688"
29903.6 "MIR3688-1"
158734.4 "MIR4733HG"
31232.2 "MIR4300"
110295.4 "RN7SL784P"
49684.6 "MIR3180-4"
28749.8 "MIR4795"
353316 "SCML2P1"
97959.4 "RN7SL713P"
25919 "MIR3689D2"
23931.8 "MIR3667"
19014.6 "MIR3928"
24857.2 "MIR3127"
24196 "MIR4670"
24317 "MIR4762"
47974.6 "MIR3689B"
301167.8 "MTND1P15"
97062 "RN7SL665P"
32612.4 "MIR4305"
192847.8 "PDLIM1P3"
23617.6 "MIR3189"
140696.2 "MAGOH2P"
137307.4 "SNRPCP4"
320770.4 "AIDAP3"
95887.2 "RN7SL117P"
24352 "MIR4693"
20425.6 "MIR4701"
664317.4 "AGAP7P"
27210.8 "MIR4716"
26030 "MIR4492"
106552 "RPL35AP23"
26457.4 "MIR3168"
40821.4 "RNU4ATAC"
701000.8 "ANXA8L1"
406677.8 "LINC01916"
14048.6 "MIR4456"
337781.8 "MYL12-AS1"
90744.6 "CPDP1"
1585255.2 "ZNF407-AS1"
33865 "MIR3912"
84592.4 "RN7SL835P"
87149 "RN7SL819P"
201353.6 "KIR3DP1"
343766.2 "LINC01893"
163049 "LINC01925"
23840.6 "MIR4322"
25522.6 "MIR4767"
213080.8 "DYM-AS1"
181638.2 "SAP30BP-AS1"
92251.2 "RN7SL488P"
23948.8 "MIR4799"
93839 "RN7SL753P"
414774 "ZNF236-DT"
25952 "MIR4786"
26331.2 "MIR2467"
95073.6 "RN7SL657P"
26119 "SNORD55"
27292.8 "MIR3922"
33073.4 "MIR4433B"
246194.8 "LINC01444"
25767 "MIR4694"
139378 "MIX23P1"
83450.8 "RN7SL644P"
18852.6 "MIR548AT"
309880.2 "HNRNPA1P11"
248493.2 "MTCO3P13"
104607.8 "RN7SL154P"
26390.4 "MIR4801"
95569 "RN7SL448P"
38570 "MIR5186"
32374 "MIR3660"
2676506.2 "NOTCH2NLA"
462975 "LINC01894"
40237 "SNORA77B"
29299.2 "MIR4258"
73418.2 "SNRPGP2"
104753.8 "RN7SL602P"
23927.8 "MIR3134"
23201.4 "MIR4648"
23768.6 "MIR3122"
327466.4 "NEK4P2"
2189926.4 "DYNLL2"
25239.6 "MIR3125"
27188.8 "MIR4425"
23550.6 "MIR4671"
98751 "RN7SL431P"
27762.2 "MIR4513"
30648 "MIR5007"
22669 "MIR4465"
96108.2 "RN7SL208P"
17925 "MIR3193"
49682.6 "MIR3180-5"
15156.4 "MIR4736"
87041.8 "RN7SL491P"
31353.4 "MIR548AL"
546871.4 "LINC02675"
32819.4 "MIR3913-1"
30832.2 "MIR548AP"
23297.4 "MIR4470"
28324.6 "MIR548AC"
97893.6 "RN7SL718P"
1948092.2 "MYH4"
27042.6 "MIR4653"
25854 "MIR4283-1"
27258.8 "MIR3183"
85546.8 "RN7SL560P"
464431 "NCMAP-DT"
163976.4 "SDHCP1"
305947.8 "MIR378D2HG"
58502 "MIR3648-2"
701733 "LINC02837"
22873 "MIR4520-1"
24812.4 "MIR4794"
24449 "MIR4656"
24730.2 "MIR5682"
24960.4 "MIR4714"
22938.2 "MIR4705"
30362.8 "MIR5008"
96468.8 "RN7SL697P"
23953.6 "MIR4298"
24575.2 "MIR4650-2"
21757.4 "MIR3124"
94971.6 "RN7SL731P"
30359.8 "MIR3678"
19033.8 "MIR5692A2"
831770.4 "VSTM2B-DT"
93276.6 "RN7SL596P"
2870727.4 "OTUD7B"
25997 "MIR4778"
210147.4 "DNAJB6P8"
84155 "RN7SL25P"
18734.4 "MIR378B"
25713 "MIR5706"
318502 "SUZ12P1"
18481.4 "MIR548AR"
93256.8 "RN7SL405P"
22160.6 "SNORD95"
28206.2 "MIR4257"
95857.2 "RN7SL793P"
26453.4 "MIR3162"
25637.8 "MIR4633"
42315 "DYNAPP1"
32367 "MIR23C"
229429.6 "DCXR-DT"
957394 "SNX19P3"
25308.6 "MIR4529"
28701.6 "MIR4296"
97406.2 "RN7SL15P"
604237 "LINC00526"
28092.4 "MIR5692B"
95865.2 "RN7SL326P"
23882.6 "MIR4487"
21746.2 "MIR4449"
1169163.6 "MAPT-AS1"
82717.2 "RN7SL131P"
23983.8 "MIR3159"
22035.6 "MIR3173"
22349.8 "MIR4685"
97219 "RN7SL290P"
20151.6 "MIR5588"
91078.2 "RN7SL592P"
23305.4 "MIR4755"
97129 "RN7SL732P"
21000 "MIR5591"
26045.2 "MIR4796"
678318.6 "PRKCA-AS1"
21791.4 "MIR4271"
23900.8 "MIR3152"
403433.2 "KRT18P8"
38739 "MIR5194"
157233.4 "PPIAP54"
23846.8 "MIR3171"
24175 "MIR4798"
27529 "MIR3200"
338559.8 "KRT8P34"
522158.4 "SEPTIN4-AS1"
27861 "MIR4285"
84793.4 "RN7SL204P"
29145 "MIR3140"
25161.6 "MIR4773-1"
287987.6 "PRPF19P1"
49740.8 "MTL3P"
23425.4 "MIR4255"
438949.6 "LINC01912"
23305.4 "MIR4752"
92699.2 "RN7SL217P"
653289.8 "L3MBTL4-AS1"
29692.4 "MIR4504"
614155.6 "KIAA0895LP1"
652692.6 "NPY4R2"
25415.6 "MIR3117"
20905 "MIR3670-2"
24577.2 "MIR3129"
22184.6 "MIR4638"
16467.2 "MIR4718"
640684 "BDP1P"
28027.4 "MIR4511"
23605.6 "MIR4505"
182188.6 "DPRXP4"
23574.4 "MIR3689C"
263735.4 "TTC39C-AS1"
26127.2 "MIR3924"
20359.6 "MIR3131"
25984 "MIR3198-1"
20048.2 "MIR3141"
27453 "MIR4295"
25144.6 "MIR4772"
93147.4 "RN7SL237P"
180891.6 "MAFG-AS1"
24923.4 "MIR4420"
159717.2 "PPIAP14"
22984 "MIR4537"
24883.4 "MIR3148"
27005.8 "MIR4637"
23718.8 "MIR4771-1"
32241 "MIR5009"
24715.2 "MIR4294"
516577.4 "ERVFRD-3"
38976 "MIR5191"
26451.2 "MIR378C"
32583 "MIR4441"
24803.4 "MIR1273C"
27293.8 "MIR3154"
36550.6 "MIR5571"
95001.8 "RN7SL468P"
262583.6 "VN1R71P"
90973.2 "RN7SL404P"
18430.4 "MIR4310"
27406 "MIR5696"
647887.8 "DSG2-AS1"
96392.6 "RN7SL45P"
27873.4 "MIR3613"
77434 "RN7SL690P"
65547 "NOS2P4"
27458 "MIR3921"
29756.4 "MIR3616"
26388.4 "MIR5701-3"
27208.8 "MIR4494"
176219 "PRELID3BP3"
